total_borrower_income,avg_annual_income,first_year_income,last_year_income,income_vs_target,initial_investment,total_payments_made,total_admin_costs,final_profit,total_return,cagr,prob_default,market_risk,insurance_needed,complexity_score,house_value,loan_duration,loan_amount
9052578.853969708,905257.8853969708,808021.9920688709,1009108.7447981589,30.175262846565694,6720000.0,9052578.853969708,0,-327676.8192905708,-0.048761431442049225,-0.004986564317593034,0.0,0.0,False,1.0,8400000,10,6720000.0
10462642.015489833,697509.4676993223,583464.4661397425,824420.0161238903,23.250315589977408,6720000.0,10462642.015489833,0,-747610.7870008711,-0.11125160520846297,-0.007831909781898516,0.0,0.0,False,1.0,8400000,15,6720000.0
12078189.41687918,603909.470843959,472826.43598193675,755884.0696623564,20.130315694798632,6720000.0,12078189.41687918,0,-1360564.4661723333,-0.2024649503232639,-0.011247740597155609,0.0,0.0,False,1.0,8400000,20,6720000.0
13927128.62302283,557085.1449209132,407729.51796221524,737470.9595490582,18.569504830697106,6720000.0,13927128.62302283,0,-2236060.1637195423,-0.33274704817255096,-0.01605319433382335,0.0,0.0,False,1.0,8400000,25,6720000.0
16040965.46406497,534698.8488021657,365375.3484018867,747706.8146375704,17.82329496007219,6720000.0,16040965.46406497,0,-3465815.882589085,-0.5157464110995662,-0.023881759820788995,0.0,0.0,False,1.0,8400000,30,6720000.0
9160347.6498503,916034.7649850299,817641.3014982623,1021121.9441409942,30.534492166167663,6800000.0,9160347.6498503,0,-331577.7338059356,-0.04876143144204935,-0.004986564317593034,0.0,0.0,False,1.0,8500000,10,6800000.0
10587197.277578998,705813.1518385999,590410.4716890252,834234.5401253653,23.527105061286665,6800000.0,10587197.277578998,0,-756510.915417549,-0.11125160520846308,-0.007831909781898516,0.0,0.0,False,1.0,8500000,15,6800000.0
12221977.386127746,611098.8693063873,478455.3221245789,764882.6895392892,20.36996231021291,6800000.0,12221977.386127746,0,-1376761.6621982,-0.2024649503232647,-0.011247740597155609,0.0,0.0,False,1.0,8500000,20,6800000.0
14092927.773296911,563717.1109318765,412583.4407950988,746250.3757341661,18.790570364395883,6800000.0,14092927.773296911,0,-2262679.927573337,-0.3327470481725496,-0.01605319433382324,0.0,0.0,False,1.0,8500000,25,6800000.0
16231929.338637177,541064.3112879059,369725.0549304806,756608.0862403987,18.035477042930196,6800000.0,16231929.338637177,0,-3507075.5954770553,-0.515746411099567,-0.023881759820788995,0.0,0.0,False,1.0,8500000,30,6800000.0
9268116.445730891,926811.6445730891,827260.6109276536,1033135.1434838295,30.893721485769635,6880000.0,9268116.445730891,0,-335478.6483213006,-0.04876143144204951,-0.004986564317593034,0.0,0.0,False,1.0,8600000,10,6880000.0
10711752.539668163,714116.8359778776,597356.4772383078,844049.0641268401,23.80389453259592,6880000.0,10711752.539668163,0,-765411.0438342252,-0.11125160520846296,-0.007831909781898516,0.0,0.0,False,1.0,8600000,15,6880000.0
12365765.355376305,618288.2677688153,484084.208267221,773881.309416222,20.609608925627175,6880000.0,12365765.355376305,0,-1392958.8582240616,-0.20246495032326475,-0.011247740597155609,0.0,0.0,False,1.0,8600000,20,6880000.0
14258726.923570989,570349.0769428395,417437.36362798227,755029.7919192739,19.011635898094653,6880000.0,14258726.923570989,0,-2289299.691427142,-0.3327470481725497,-0.01605319433382324,0.0,0.0,False,1.0,8600000,25,6880000.0
16422893.213209376,547429.7737736459,374074.76145907445,765509.3578432268,18.247659125788196,6880000.0,16422893.213209376,0,-3548335.308365014,-0.515746411099566,-0.023881759820788995,0.0,0.0,False,1.0,8600000,30,6880000.0
9375885.241611483,937588.5241611482,836879.9203570449,1045148.3428266647,31.252950805371608,6960000.0,9375885.241611483,0,-339379.5628366623,-0.048761431442049176,-0.004986564317593034,0.0,0.0,False,1.0,8700000,10,6960000.0
10836307.801757326,722420.520117155,604302.4827875905,853863.5881283149,24.08068400390517,6960000.0,10836307.801757326,0,-774311.1722509036,-0.11125160520846315,-0.007831909781898516,0.0,0.0,False,1.0,8700000,15,6960000.0
12509553.324624866,625477.6662312433,489713.09440986306,782879.9292931547,20.849255541041444,6960000.0,12509553.324624866,0,-1409156.054249918,-0.2024649503232641,-0.011247740597155609,0.0,0.0,False,1.0,8700000,20,6960000.0
14424526.07384507,576981.0429538027,422291.2864608658,763809.2081043818,19.232701431793423,6960000.0,14424526.07384507,0,-2315919.4552809503,-0.33274704817255035,-0.01605319433382324,0.0,0.0,False,1.0,8700000,25,6960000.0
16613857.087781576,553795.2362593858,378424.46798766835,774410.629446055,18.459841208646193,6960000.0,16613857.087781576,0,-3589595.0212529786,-0.5157464110995659,-0.023881759820788995,0.0,0.0,False,1.0,8700000,30,6960000.0
9483654.037492076,948365.4037492076,846499.2297864363,1057161.5421695,31.612180124973587,7040000.0,9483654.037492076,0,-343280.4773520266,-0.04876143144204924,-0.004986564317593034,0.0,0.0,False,1.0,8800000,10,7040000.0
10960863.063846493,730724.2042564328,611248.4883368731,863678.1121297899,24.357473475214427,7040000.0,10960863.063846493,0,-783211.3006675804,-0.11125160520846313,-0.007831909781898516,0.0,0.0,False,1.0,8800000,15,7040000.0
12653341.29387343,632667.0646936714,495341.9805525052,791878.5491700877,21.088902156455713,7040000.0,12653341.29387343,0,-1425353.250275779,-0.20246495032326406,-0.011247740597155609,0.0,0.0,False,1.0,8800000,20,7040000.0
14590325.224119153,583613.0089647662,427145.2092937493,772588.6242894896,19.453766965492207,7040000.0,14590325.224119153,0,-2342539.2191347564,-0.33274704817255063,-0.01605319433382335,0.0,0.0,False,1.0,8800000,25,7040000.0
16804820.962353777,560160.6987451259,382774.17451626225,783311.9010488833,18.672023291504196,7040000.0,16804820.962353777,0,-3630854.7341409405,-0.5157464110995654,-0.023881759820788884,0.0,0.0,False,1.0,8800000,30,7040000.0
9591422.833372667,959142.2833372668,856118.5392158276,1069174.7415123351,31.97140944457556,7120000.0,9591422.833372667,0,-347181.3918673914,-0.048761431442049356,-0.004986564317593034,0.0,0.0,False,1.0,8900000,10,7120000.0
11085418.325935656,739027.8883957104,618194.4938861558,873492.6361312647,24.63426294652368,7120000.0,11085418.325935656,0,-792111.4290842571,-0.11125160520846308,-0.007831909781898516,0.0,0.0,False,1.0,8900000,15,7120000.0
12797129.263121989,639856.4631560994,500970.8666951473,800877.1690470205,21.328548771869983,7120000.0,12797129.263121989,0,-1441550.4463016402,-0.2024649503232641,-0.011247740597155609,0.0,0.0,False,1.0,8900000,20,7120000.0
14756124.374393234,590244.9749757294,431999.1321266328,781368.0404745974,19.67483249919098,7120000.0,14756124.374393234,0,-2369158.982988556,-0.33274704817254996,-0.01605319433382324,0.0,0.0,False,1.0,8900000,25,7120000.0
16995784.83692598,566526.161230866,387123.88104485616,792213.1726517115,18.8842053743622,7120000.0,16995784.83692598,0,-3672114.447028915,-0.5157464110995668,-0.023881759820788995,0.0,0.0,False,1.0,8900000,30,7120000.0
9699191.629253257,969919.1629253257,865737.8486452189,1081187.9408551704,32.33063876417752,7200000.0,9699191.629253257,0,-351082.30638275633,-0.04876143144204949,-0.004986564317593034,0.0,0.0,False,1.0,9000000,10,7200000.0
11209973.588024821,747331.572534988,625140.4994354384,883307.1601327396,24.911052417832934,7200000.0,11209973.588024821,0,-801011.557500937,-0.11125160520846347,-0.007831909781898516,0.0,0.0,False,1.0,9000000,15,7200000.0
12940917.23237055,647045.8616185274,506599.75283778936,809875.7889239532,21.56819538728425,7200000.0,12940917.23237055,0,-1457747.6423274963,-0.20246495032326337,-0.011247740597155609,0.0,0.0,False,1.0,9000000,20,7200000.0
14921923.524667315,596876.9409866926,436853.05495951633,790147.4566597053,19.89589803288975,7200000.0,14921923.524667315,0,-2395778.7468423597,-0.33274704817254996,-0.01605319433382324,0.0,0.0,False,1.0,9000000,25,7200000.0
17186748.711498182,572891.6237166061,391473.58757345006,801114.4442545398,19.096387457220203,7200000.0,17186748.711498182,0,-3713374.159916879,-0.5157464110995665,-0.023881759820788995,0.0,0.0,False,1.0,9000000,30,7200000.0
9806960.42513385,980696.0425133851,875357.1580746102,1093201.1401980056,32.6898680837795,7280000.0,9806960.42513385,0,-354983.2208981161,-0.04876143144204892,-0.004986564317593034,0.0,0.0,False,1.0,9100000,10,7280000.0
11334528.850113986,755635.2566742657,632086.5049847211,893121.6841342145,25.18784188914219,7280000.0,11334528.850113986,0,-809911.6859176104,-0.11125160520846297,-0.007831909781898516,0.0,0.0,False,1.0,9100000,15,7280000.0
13084705.201619111,654235.2600809556,512228.6389804315,818874.408800886,21.807842002698518,7280000.0,13084705.201619111,0,-1473944.8383533629,-0.20246495032326414,-0.011247740597155609,0.0,0.0,False,1.0,9100000,20,7280000.0
15087722.674941394,603508.9069976558,441706.9777923998,798926.872844813,20.116963566588524,7280000.0,15087722.674941394,0,-2422398.510696161,-0.3327470481725496,-0.01605319433382324,0.0,0.0,False,1.0,9100000,25,7280000.0
17377712.58607038,579257.086202346,395823.2941020439,810015.715857368,19.3085695400782,7280000.0,17377712.58607038,0,-3754633.8728048378,-0.5157464110995656,-0.023881759820788884,0.0,0.0,False,1.0,9100000,30,7280000.0
9914729.221014442,991472.9221014442,884976.4675040016,1105214.3395408408,33.049097403381474,7360000.0,9914729.221014442,0,-358884.13541348546,-0.048761431442049655,-0.004986564317593034,0.0,0.0,False,1.0,9200000,10,7360000.0
11459084.11220315,763938.9408135433,639032.5105340037,902936.2081356894,25.464631360451442,7360000.0,11459084.11220315,0,-818811.8143342861,-0.11125160520846279,-0.007831909781898516,0.0,0.0,False,1.0,9200000,15,7360000.0
13228493.170867676,661424.6585433838,517857.5251230736,827873.0286778188,22.047488618112794,7360000.0,13228493.170867676,0,-1490142.0343792227,-0.20246495032326395,-0.011247740597155609,0.0,0.0,False,1.0,9200000,20,7360000.0
15253521.825215477,610140.8730086191,446560.90062528336,807706.2890299209,20.3380291002873,7360000.0,15253521.825215477,0,-2449018.274549969,-0.33274704817255013,-0.01605319433382324,0.0,0.0,False,1.0,9200000,25,7360000.0
17568676.460642587,585622.5486880862,400173.0006306378,818916.9874601961,19.520751622936206,7360000.0,17568676.460642587,0,-3795893.58569281,-0.5157464110995665,-0.023881759820788995,0.0,0.0,False,1.0,9200000,30,7360000.0
10022498.016895033,1002249.8016895034,894595.7769333929,1117227.538883676,33.408326722983446,7440000.0,10022498.016895033,0,-362785.0499288443,-0.04876143144204897,-0.004986564317593034,0.0,0.0,False,1.0,9300000,10,7440000.0
11583639.374292316,772242.6249528211,645978.5160832864,912750.7321371643,25.741420831760703,7440000.0,11583639.374292316,0,-827711.9427509656,-0.11125160520846311,-0.007831909781898516,0.0,0.0,False,1.0,9300000,15,7440000.0
13372281.140116235,668614.0570058117,523486.41126571567,836871.6485547516,22.287135233527056,7440000.0,13372281.140116235,0,-1506339.2304050832,-0.20246495032326386,-0.011247740597155609,0.0,0.0,False,1.0,9300000,20,7440000.0
15419320.975489557,616772.8390195823,451414.82345816685,816485.7052150287,20.559094633986074,7440000.0,15419320.975489557,0,-2475638.038403768,-0.33274704817254946,-0.01605319433382324,0.0,0.0,False,1.0,9300000,25,7440000.0
17759640.335214794,591988.0111738264,404522.7071592317,827818.2590630244,19.732933705794213,7440000.0,17759640.335214794,0,-3837153.2985807774,-0.5157464110995669,-0.023881759820788995,0.0,0.0,False,1.0,9300000,30,7440000.0
10130266.812775621,1013026.6812775622,904215.086362784,1129240.738226511,33.767556042585404,7520000.0,10130266.812775621,0,-366685.964444207,-0.04876143144204881,-0.004986564317593034,0.0,0.0,False,1.0,9400000,10,7520000.0
11708194.636381479,780546.3090920986,652924.5216325689,922565.2561386391,26.018210303069953,7520000.0,11708194.636381479,0,-836612.0711676376,-0.11125160520846245,-0.007831909781898516,0.0,0.0,False,1.0,9400000,15,7520000.0
13516069.109364796,675803.4554682398,529115.2974083577,845870.2684316844,22.52678184894133,7520000.0,13516069.109364796,0,-1522536.4264309406,-0.2024649503232634,-0.011247740597155609,0.0,0.0,False,1.0,9400000,20,7520000.0
15585120.12576364,623404.8050305456,456268.74629105034,825265.1214001366,20.78016016768485,7520000.0,15585120.12576364,0,-2502257.8022575765,-0.3327470481725501,-0.01605319433382324,0.0,0.0,False,1.0,9400000,25,7520000.0
17950604.209786993,598353.4736595664,408872.41368782555,836719.5306658526,19.945115788652213,7520000.0,17950604.209786993,0,-3878413.0114687276,-0.5157464110995649,-0.023881759820788884,0.0,0.0,False,1.0,9400000,30,7520000.0
10238035.608656216,1023803.5608656217,913834.3957921754,1141253.9375693463,34.12678536218739,7600000.0,10238035.608656216,0,-370586.8789595723,-0.04876143144204899,-0.004986564317593034,0.0,0.0,False,1.0,9500000,10,7600000.0
11832749.898470644,788849.9932313763,659870.5271818516,932379.7801401139,26.29499977437921,7600000.0,11832749.898470644,0,-845512.1995843173,-0.1112516052084628,-0.007831909781898516,0.0,0.0,False,1.0,9500000,15,7600000.0
13659857.078613356,682992.8539306677,534744.1835509998,854868.8883086172,22.76642846435559,7600000.0,13659857.078613356,0,-1538733.6224568011,-0.2024649503232633,-0.011247740597155609,0.0,0.0,False,1.0,9500000,20,7600000.0
15750919.27603772,630036.7710415088,461122.6691239338,834044.5375852444,21.001225701383625,7600000.0,15750919.27603772,0,-2528877.5661113746,-0.3327470481725493,-0.01605319433382324,0.0,0.0,False,1.0,9500000,25,7600000.0
18141568.08435919,604718.9361453063,413222.12021641945,845620.8022686808,20.15729787151021,7600000.0,18141568.08435919,0,-3919672.7243566955,-0.5157464110995652,-0.023881759820788884,0.0,0.0,False,1.0,9500000,30,7600000.0
10345804.404536808,1034580.4404536808,923453.7052215667,1153267.1369121815,34.486014681789364,7680000.0,10345804.404536808,0,-374487.79347493616,-0.04876143144204898,-0.004986564317593034,0.0,0.0,False,1.0,9600000,10,7680000.0
11957305.160559807,797153.6773706538,666816.5327311342,942194.3041415887,26.57178924568846,7680000.0,11957305.160559807,0,-854412.3280009965,-0.11125160520846308,-0.007831909781898516,0.0,0.0,False,1.0,9600000,15,7680000.0
13803645.04786192,690182.252393096,540373.069693642,863867.5081855501,23.006075079769865,7680000.0,13803645.04786192,0,-1554930.8184826663,-0.20246495032326384,-0.011247740597155609,0.0,0.0,False,1.0,9600000,20,7680000.0
15916718.426311806,636668.7370524722,465976.59195681737,842823.9537703523,21.222291235082405,7680000.0,15916718.426311806,0,-2555497.3299651854,-0.3327470481725502,-0.01605319433382324,0.0,0.0,False,1.0,9600000,25,7680000.0
18332531.958931394,611084.3986310464,417571.8267450133,854522.0738715089,20.369479954368213,7680000.0,18332531.958931394,0,-3960932.437244666,-0.5157464110995659,-0.023881759820788995,0.0,0.0,False,1.0,9600000,30,7680000.0
10453573.2004174,1045357.32004174,933073.014650958,1165280.3362550167,34.84524400139133,7760000.0,10453573.2004174,0,-378388.7079902999,-0.04876143144204896,-0.004986564317593034,0.0,0.0,False,1.0,9700000,10,7760000.0
12081860.422648974,805457.3615099316,673762.5382804169,952008.8281430637,26.84857871699772,7760000.0,12081860.422648974,0,-863312.4564176728,-0.11125160520846299,-0.007831909781898516,0.0,0.0,False,1.0,9700000,15,7760000.0
13947433.017110484,697371.6508555242,546001.9558362841,872866.1280624829,23.24572169518414,7760000.0,13947433.017110484,0,-1571128.0145085272,-0.2024649503232638,-0.011247740597155609,0.0,0.0,False,1.0,9700000,20,7760000.0
16082517.576585881,643300.7030634353,470830.51478970086,851603.3699554601,21.443356768781175,7760000.0,16082517.576585881,0,-2582117.0938189845,-0.3327470481725495,-0.01605319433382324,0.0,0.0,False,1.0,9700000,25,7760000.0
18523495.833503596,617449.8611167866,421921.5332736072,863423.3454743371,20.58166203722622,7760000.0,18523495.833503596,0,-4002192.1501326277,-0.5157464110995654,-0.023881759820788884,0.0,0.0,False,1.0,9700000,30,7760000.0
10561341.99629799,1056134.199629799,942692.3240803493,1177293.535597852,35.2044733209933,7840000.0,10561341.99629799,0,-382289.62250566366,-0.04876143144204893,-0.004986564317593034,0.0,0.0,False,1.0,9800000,10,7840000.0
12206415.68473814,813761.0456492094,680708.5438296995,961823.3521445385,27.12536818830698,7840000.0,12206415.68473814,0,-872212.5848343502,-0.11125160520846303,-0.007831909781898516,0.0,0.0,False,1.0,9800000,15,7840000.0
14091220.986359043,704561.0493179521,551630.8419789261,881864.7479394155,23.485368310598403,7840000.0,14091220.986359043,0,-1587325.2105343887,-0.20246495032326386,-0.011247740597155609,0.0,0.0,False,1.0,9800000,20,7840000.0
16248316.726859964,649932.6690743986,475684.4376225844,860382.786140568,21.664422302479952,7840000.0,16248316.726859964,0,-2608736.857672792,-0.33274704817254996,-0.01605319433382324,0.0,0.0,False,1.0,9800000,25,7840000.0
18714459.7080758,623815.3236025267,426271.2398022011,872324.6170771654,20.793844120084223,7840000.0,18714459.7080758,0,-4043451.8630205956,-0.5157464110995658,-0.023881759820788995,0.0,0.0,False,1.0,9800000,30,7840000.0
10669110.792178582,1066911.0792178581,952311.6335097407,1189306.7349406872,35.563702640595274,7920000.0,10669110.792178582,0,-386190.5370210286,-0.048761431442049065,-0.004986564317593034,0.0,0.0,False,1.0,9900000,10,7920000.0
12330970.946827304,822064.729788487,687654.5493789822,971637.8761460135,27.402157659616233,7920000.0,12330970.946827304,0,-881112.713251022,-0.11125160520846238,-0.007831909781898516,0.0,0.0,False,1.0,9900000,15,7920000.0
14235008.955607604,711750.4477803803,557259.7281215682,890863.3678163484,23.725014926012676,7920000.0,14235008.955607604,0,-1603522.406560246,-0.20246495032326337,-0.011247740597155609,0.0,0.0,False,1.0,9900000,20,7920000.0
16414115.877134044,656564.6350853618,480538.3604554679,869162.2023256758,21.885487836178726,7920000.0,16414115.877134044,0,-2635356.621526602,-0.3327470481725508,-0.01605319433382335,0.0,0.0,False,1.0,9900000,25,7920000.0
18905423.582648,630180.7860882668,430620.946330795,881225.8886799937,21.006026202942227,7920000.0,18905423.582648,0,-4084711.575908562,-0.515746411099566,-0.023881759820788995,0.0,0.0,False,1.0,9900000,30,7920000.0
10776879.588059176,1077687.9588059175,961930.942939132,1201319.9342835224,35.92293196019725,8000000.0,10776879.588059176,0,-390091.4515363928,-0.0487614314420491,-0.004986564317593034,0.0,0.0,False,1.0,10000000,10,8000000.0
12455526.208916467,830368.4139277644,694600.5549282648,981452.4001474883,27.67894713092548,8000000.0,12455526.208916467,0,-890012.8416677024,-0.1112516052084628,-0.007831909781898516,0.0,0.0,False,1.0,10000000,15,8000000.0
14378796.924856164,718939.8462428082,562888.6142642103,899861.9876932813,23.96466154142694,8000000.0,14378796.924856164,0,-1619719.6025861106,-0.20246495032326384,-0.011247740597155609,0.0,0.0,False,1.0,10000000,20,8000000.0
16579915.027408127,663196.6010963251,485392.28328835143,877941.6185107836,22.106553369877503,8000000.0,16579915.027408127,0,-2661976.3853804003,-0.33274704817255,-0.01605319433382324,0.0,0.0,False,1.0,10000000,25,8000000.0
19096387.457220204,636546.2485740068,434970.65285938885,890127.1602828217,21.218208285800227,8000000.0,19096387.457220204,0,-4125971.288796523,-0.5157464110995654,-0.023881759820788884,0.0,0.0,False,1.0,10000000,30,8000000.0
