ltv,lending_margin,additional_margin,annual_income_pct,annual_income,insurance_cost_pa,loan_amount,reinvest_fraction,total_cost_of_funds,mean_reinvestment,mean_cagr,xirr,prob_insurance_payout,mean_funder_earned
0.8,0.02,0.01,0.025,50000.0,0.025,1600000.0,0.375,0.06999999999999999,71830.24,-0.10069335309982252,-0.13122015448904378,1.0,101458.125
0.8,0.02,0.01,0.025,50000.0,0.03,1600000.0,0.375,0.06999999999999999,-700199.87,nan,nan,1.0,49297.5
0.8,0.02,0.015,0.01,20000.0,0.01,1600000.0,0.75,0.075,2957498.94,0.056830503518486175,0.01749995839198837,0.38,1215422.25
0.8,0.02,0.015,0.01,20000.0,0.015,1600000.0,0.75,0.075,2805913.03,0.053967470560742026,0.017711744601410118,0.27,1358328.75
0.8,0.02,0.015,0.01,20000.0,0.02,1600000.0,0.75,0.075,2307728.04,0.04231777429077521,0.014841721280045572,0.53,1237496.25
0.8,0.02,0.015,0.01,20000.0,0.025,1600000.0,0.75,0.075,1536281.35,0.0174545945978819,0.009234515418562239,0.73,1067648.25
0.8,0.02,0.015,0.01,20000.0,0.03,1600000.0,0.75,0.075,939453.66,-0.011147566275135024,0.002896826554180665,0.91,926544.0
0.8,0.02,0.015,0.015,30000.0,0.01,1600000.0,0.625,0.075,2435087.26,0.05508115309940109,0.01595569249114681,0.35,1202136.75
0.8,0.02,0.015,0.015,30000.0,0.015,1600000.0,0.625,0.075,1651625.54,0.031341946561673106,0.01048428891258113,0.69,1042136.25
0.8,0.02,0.015,0.015,30000.0,0.02,1600000.0,0.625,0.075,1165581.47,0.01081295815708061,0.00627025862735997,0.81,1004256.75
0.8,0.02,0.015,0.015,30000.0,0.025,1600000.0,0.625,0.075,807991.74,-0.008808679209351578,0.0007070367633061903,0.95,829524.0
0.8,0.02,0.015,0.015,30000.0,0.03,1600000.0,0.625,0.075,520424.87,-0.03212805353527581,-0.007046817916196435,1.0,627070.875
0.8,0.02,0.015,0.02,40000.0,0.01,1600000.0,0.5,0.075,1344355.46,0.031085799975178796,0.00883410497060999,0.66,1038085.5
0.8,0.02,0.015,0.02,40000.0,0.015,1600000.0,0.5,0.075,885564.79,0.007274729856908246,0.00206011756171276,0.86,848587.5
0.8,0.02,0.015,0.02,40000.0,0.02,1600000.0,0.5,0.075,600274.73,-0.014097911666560603,-0.004204947587662766,0.93,738096.0
0.8,0.02,0.015,0.02,40000.0,0.025,1600000.0,0.5,0.075,379632.14,-0.03658445545048483,-0.01578212446481042,1.0,463287.0
0.8,0.02,0.015,0.02,40000.0,0.03,1600000.0,0.5,0.075,201091.45,-0.06671307636281953,-0.03470694380352224,1.0,270862.5
0.8,0.02,0.015,0.025,50000.0,0.01,1600000.0,0.375,0.075,648136.09,0.005005822460660614,-0.003943842316162516,0.94,715745.625
0.8,0.02,0.015,0.025,50000.0,0.015,1600000.0,0.375,0.075,412412.84,-0.018241375839004093,-0.015385033784760083,0.99,516800.625
0.8,0.02,0.015,0.025,50000.0,0.02,1600000.0,0.375,0.075,232028.98,-0.046392739459201415,-0.03579676002709986,1.0,312016.875
0.8,0.02,0.015,0.025,50000.0,0.025,1600000.0,0.375,0.075,66419.06,-0.10420821836978578,-0.13647627551294295,1.0,106537.5
0.8,0.02,0.015,0.025,50000.0,0.03,1600000.0,0.375,0.075,-738057.42,nan,nan,1.0,44467.5
0.8,0.02,0.02,0.01,20000.0,0.01,1600000.0,0.75,0.08,3296655.61,0.06364693474275884,0.019412242097772703,0.27,1336618.5
0.8,0.02,0.02,0.01,20000.0,0.015,1600000.0,0.75,0.08,2762186.86,0.052412141600636675,0.01695883955759303,0.39,1275110.25
0.8,0.02,0.02,0.01,20000.0,0.02,1600000.0,0.75,0.08,2005590.81,0.03311792656009804,0.01287881004238356,0.63,1198403.25
0.8,0.02,0.02,0.01,20000.0,0.025,1600000.0,0.75,0.08,1269292.64,0.005663326235433752,0.007231591065995691,0.86,1084446.0
0.8,0.02,0.02,0.01,20000.0,0.03,1600000.0,0.75,0.08,1015300.57,-0.006543799478378798,0.004348112899253964,0.92,997928.25
0.8,0.02,0.02,0.015,30000.0,0.01,1600000.0,0.625,0.08,2268144.05,0.05055691280051078,0.015335077932224328,0.43,1194338.625
0.8,0.02,0.02,0.015,30000.0,0.015,1600000.0,0.625,0.08,1522008.0,0.026118200349140253,0.009889523147565527,0.62,1094615.25
0.8,0.02,0.02,0.015,30000.0,0.02,1600000.0,0.625,0.08,1038946.45,0.0038243475551329453,0.004653862844686385,0.88,973457.625
0.8,0.02,0.02,0.015,30000.0,0.025,1600000.0,0.625,0.08,741327.6,-0.014259915318265315,-0.0007483818138144249,0.99,798590.25
0.8,0.02,0.02,0.015,30000.0,0.03,1600000.0,0.625,0.08,511453.2,-0.032969225837742644,-0.007725419281522372,1.0,598509.75
0.8,0.02,0.02,0.02,40000.0,0.01,1600000.0,0.5,0.08,1176624.22,0.02210635085057744,0.006759700433854876,0.67,1002663.0
0.8,0.02,0.02,0.02,40000.0,0.015,1600000.0,0.5,0.08,872625.88,0.006398971384020236,0.0016421845015166525,0.88,828897.0
0.8,0.02,0.02,0.02,40000.0,0.02,1600000.0,0.5,0.08,568782.42,-0.01689454635300891,-0.006312464075813873,0.98,658935.0
0.8,0.02,0.02,0.02,40000.0,0.025,1600000.0,0.5,0.08,369852.17,-0.03784086126810715,-0.017149670964088926,1.0,435858.0
0.8,0.02,0.02,0.02,40000.0,0.03,1600000.0,0.5,0.08,201556.2,-0.06660534685699626,-0.03618051273944245,1.0,245835.0
0.8,0.02,0.02,0.025,50000.0,0.01,1600000.0,0.375,0.08,699181.36,0.009888443433548222,-0.003334354208577417,0.93,676288.125
0.8,0.02,0.02,0.025,50000.0,0.015,1600000.0,0.375,0.08,410738.36,-0.01877026453607933,-0.016042065956593077,0.99,498540.0
0.8,0.02,0.02,0.025,50000.0,0.02,1600000.0,0.375,0.08,225581.18,-0.0477355299080221,-0.03772445893746468,1.0,279202.5
0.8,0.02,0.02,0.025,50000.0,0.025,1600000.0,0.375,0.08,64333.01,-0.10563636776806817,-0.14732988813216097,1.0,87888.75
0.8,0.02,0.02,0.025,50000.0,0.03,1600000.0,0.375,0.08,-673874.2,nan,nan,1.0,43726.875
0.8,0.02,0.025,0.01,20000.0,0.01,1600000.0,0.75,0.08499999999999999,2797579.18,0.05273080275357933,0.016863070032062222,0.41,1253335.5
0.8,0.02,0.025,0.01,20000.0,0.015,1600000.0,0.75,0.08499999999999999,2361176.65,0.04262408436434484,0.015797739423957236,0.35,1400049.75
0.8,0.02,0.025,0.01,20000.0,0.02,1600000.0,0.75,0.08499999999999999,1956364.49,0.032390817775269864,0.01294882868010605,0.68,1217036.25
0.8,0.02,0.025,0.01,20000.0,0.025,1600000.0,0.75,0.08499999999999999,1392884.89,0.01213407354944418,0.00813078674273271,0.83,1044249.0
0.8,0.02,0.025,0.01,20000.0,0.03,1600000.0,0.75,0.08499999999999999,939393.58,-0.01121637867063563,0.0027871900578360087,0.94,917881.5
0.8,0.02,0.025,0.015,30000.0,0.01,1600000.0,0.625,0.08499999999999999,2217038.08,0.04917702104573385,0.014474726983453534,0.48,1105661.25
0.8,0.02,0.025,0.015,30000.0,0.015,1600000.0,0.625,0.08499999999999999,1378183.79,0.019585585683129958,0.008577333759398176,0.67,1078400.25
0.8,0.02,0.025,0.015,30000.0,0.02,1600000.0,0.625,0.08499999999999999,975484.38,0.00021623198859610504,0.0032282737309987652,0.91,895146.375
0.8,0.02,0.025,0.015,30000.0,0.025,1600000.0,0.625,0.08499999999999999,731139.44,-0.014740787216460882,-0.0012379420782908657,0.97,768280.5
0.8,0.02,0.025,0.015,30000.0,0.03,1600000.0,0.625,0.08499999999999999,499015.71,-0.03415883623937399,-0.008839708377795241,1.0,547795.875
0.8,0.02,0.025,0.02,40000.0,0.01,1600000.0,0.5,0.08499999999999999,1153357.04,0.02152918496291334,0.00671500292538596,0.69,994912.5
0.8,0.02,0.025,0.02,40000.0,0.015,1600000.0,0.5,0.08499999999999999,822932.85,0.002300314374408252,0.0008172891032804941,0.93,834213.0
0.8,0.02,0.025,0.02,40000.0,0.02,1600000.0,0.5,0.08499999999999999,556957.21,-0.017943233868988995,-0.007601258994207494,1.0,599059.5
0.8,0.02,0.025,0.02,40000.0,0.025,1600000.0,0.5,0.08499999999999999,369323.33,-0.03790969608801398,-0.01763975203900081,1.0,418021.5
0.8,0.02,0.025,0.02,40000.0,0.03,1600000.0,0.5,0.08499999999999999,202166.26,-0.06646429198469095,-0.03715154225389106,1.0,207958.5
0.8,0.02,0.025,0.025,50000.0,0.01,1600000.0,0.375,0.08499999999999999,656157.5,0.00534491374210222,-0.0049089395448871365,0.92,657984.375
0.8,0.02,0.025,0.025,50000.0,0.015,1600000.0,0.375,0.08499999999999999,400126.8,-0.020053605121461815,-0.018277819601298484,1.0,439546.875
0.8,0.02,0.025,0.025,50000.0,0.02,1600000.0,0.375,0.08499999999999999,228166.75,-0.04719274511997207,-0.038241230839786255,1.0,265035.0
0.8,0.02,0.025,0.025,50000.0,0.025,1600000.0,0.375,0.08499999999999999,64813.0,-0.10530390115741572,-0.14518197151056922,1.0,85483.125
0.8,0.02,0.025,0.025,50000.0,0.03,1600000.0,0.375,0.08499999999999999,-779229.55,nan,nan,1.0,39806.25
0.8,0.03,0.01,0.01,20000.0,0.01,1600000.0,0.75,0.08,3330175.64,0.06421402514019992,0.02054567185225853,0.27,1561735.875
0.8,0.03,0.01,0.01,20000.0,0.015,1600000.0,0.75,0.08,2281068.63,0.04041528825623186,0.015440514244666304,0.47,1422247.75
0.8,0.03,0.01,0.01,20000.0,0.02,1600000.0,0.75,0.08,2067575.12,0.03561135948734395,0.014951377650092468,0.58,1446403.0
0.8,0.03,0.01,0.01,20000.0,0.025,1600000.0,0.75,0.08,1385306.22,0.010641403967682539,0.009395508118151152,0.79,1271842.25
0.8,0.03,0.01,0.01,20000.0,0.03,1600000.0,0.75,0.08,939710.71,-0.01148049041929311,0.004598510396853772,0.91,1109716.125
0.8,0.03,0.01,0.015,30000.0,0.01,1600000.0,0.625,0.08,2128379.99,0.04616401962565986,0.015271426607690985,0.44,1351865.375
0.8,0.03,0.01,0.015,30000.0,0.015,1600000.0,0.625,0.08,1509257.62,0.025530729924204687,0.011502805764445512,0.6,1319516.1875
0.8,0.03,0.01,0.015,30000.0,0.02,1600000.0,0.625,0.08,1104370.39,0.006693009345664969,0.007040670600426457,0.81,1166985.3125
0.8,0.03,0.01,0.015,30000.0,0.025,1600000.0,0.625,0.08,718312.27,-0.015998645475403306,0.0011520404688596386,0.98,974320.8125
0.8,0.03,0.01,0.015,30000.0,0.03,1600000.0,0.625,0.08,501581.09,-0.033911176773426144,-0.006364188880266908,1.0,694740.375
0.8,0.03,0.01,0.02,40000.0,0.01,1600000.0,0.5,0.08,1198663.42,0.023466131823032255,0.007997186373470244,0.71,1095706.5
0.8,0.03,0.01,0.02,40000.0,0.015,1600000.0,0.5,0.08,894958.09,0.00785299471244394,0.0042807392434909275,0.84,1018559.5
0.8,0.03,0.01,0.02,40000.0,0.02,1600000.0,0.5,0.08,545938.77,-0.0189238965977635,-0.004333345321847704,0.98,797035.75
0.8,0.03,0.01,0.02,40000.0,0.025,1600000.0,0.5,0.08,366461.2,-0.03828386893278357,-0.014144023379397463,1.0,557579.75
0.8,0.03,0.01,0.02,40000.0,0.03,1600000.0,0.5,0.08,203290.47,-0.06620541395890311,-0.03474371054693537,1.0,280063.0
0.8,0.03,0.01,0.025,50000.0,0.01,1600000.0,0.375,0.08,772649.86,0.01614581618491262,0.0011376498089901155,0.92,861636.5625
0.8,0.03,0.01,0.025,50000.0,0.015,1600000.0,0.375,0.08,403515.25,-0.019640334167326357,-0.01378247867456972,1.0,582767.5
0.8,0.03,0.01,0.025,50000.0,0.02,1600000.0,0.375,0.08,226995.43,-0.047437910715075526,-0.034905132698805574,1.0,326589.375
0.8,0.03,0.01,0.025,50000.0,0.025,1600000.0,0.375,0.08,66322.98,-0.10427305432880196,-0.14064032463152032,1.0,97984.6875
0.8,0.03,0.01,0.025,50000.0,0.03,1600000.0,0.375,0.08,-741424.68,nan,nan,1.0,51756.25000000001
0.8,0.03,0.015,0.01,20000.0,0.01,1600000.0,0.75,0.085,2807356.22,0.05298906569670159,0.018236677548541413,0.31,1547224.0000000002
0.8,0.03,0.015,0.01,20000.0,0.015,1600000.0,0.75,0.085,2189448.18,0.03817886928515346,0.015459302875712844,0.55,1475747.0
0.8,0.03,0.015,0.01,20000.0,0.02,1600000.0,0.75,0.085,1904304.1,0.030099816867518614,0.013192835841432382,0.63,1339310.875
0.8,0.03,0.015,0.01,20000.0,0.025,1600000.0,0.75,0.085,1376318.5,0.011456880352737508,0.008573849087903929,0.87,1135956.5
0.8,0.03,0.015,0.01,20000.0,0.03,1600000.0,0.75,0.085,885738.67,-0.014691168640492469,0.0029986856346873036,0.99,996013.375
0.8,0.03,0.015,0.015,30000.0,0.01,1600000.0,0.625,0.085,1987647.58,0.04220181546252766,0.014528806119425086,0.53,1334691.3125
0.8,0.03,0.015,0.015,30000.0,0.015,1600000.0,0.625,0.085,1440533.42,0.022485195694956328,0.010159343049713554,0.68,1215231.5
0.8,0.03,0.015,0.015,30000.0,0.02,1600000.0,0.625,0.085,973172.03,-0.0006949378432291597,0.004371779599101178,0.9,1025217.375
0.8,0.03,0.015,0.015,30000.0,0.025,1600000.0,0.625,0.085,731410.97,-0.015497979798368311,-1.4294420585980738e-05,0.96,874670.5625
0.8,0.03,0.015,0.015,30000.0,0.03,1600000.0,0.625,0.085,530177.86,-0.031229112436659268,-0.006391515963314998,0.99,661259.375
0.8,0.03,0.015,0.02,40000.0,0.01,1600000.0,0.5,0.085,1398231.27,0.03499729501685689,0.00992961942337467,0.74,1058400.0
0.8,0.03,0.015,0.02,40000.0,0.015,1600000.0,0.5,0.085,868837.95,0.00600397993990498,0.002960157333192992,0.92,942287.5
0.8,0.03,0.015,0.02,40000.0,0.02,1600000.0,0.5,0.085,560256.19,-0.01765320213207855,-0.005944592662654569,0.99,688044.0
0.8,0.03,0.015,0.02,40000.0,0.025,1600000.0,0.5,0.085,370905.85,-0.03770399057552287,-0.015809109900346785,1.0,484772.75
0.8,0.03,0.015,0.02,40000.0,0.03,1600000.0,0.5,0.085,196581.28,-0.06777100078026521,-0.03488435510205956,1.0,279930.0
0.8,0.03,0.015,0.025,50000.0,0.01,1600000.0,0.375,0.085,616713.51,0.001997859538939606,-0.004058860087519656,0.96,751865.625
0.8,0.03,0.015,0.025,50000.0,0.015,1600000.0,0.375,0.085,386098.91,-0.02180065820684496,-0.01666406658051589,0.99,507064.6875
0.8,0.03,0.015,0.025,50000.0,0.02,1600000.0,0.375,0.085,235517.12,-0.045681019587420324,-0.034708002523391124,1.0,319458.125
0.8,0.03,0.015,0.025,50000.0,0.025,1600000.0,0.375,0.085,65734.31,-0.10467225498291899,-0.14052412220404276,1.0,101020.9375
0.8,0.03,0.015,0.025,50000.0,0.03,1600000.0,0.375,0.085,-752323.94,nan,nan,1.0,49894.68750000001
0.8,0.03,0.02,0.01,20000.0,0.01,1600000.0,0.75,0.09000000000000001,2659757.5,0.049726157801778026,0.017143253270782033,0.42,1419622.7500000002
0.8,0.03,0.02,0.01,20000.0,0.015,1600000.0,0.75,0.09000000000000001,2053071.81,0.03326573557366963,0.013954620788646288,0.59,1403024.0000000002
0.8,0.03,0.02,0.01,20000.0,0.02,1600000.0,0.75,0.09000000000000001,1717348.74,0.023544080834595693,0.012732580546297667,0.73,1424371.3750000002
0.8,0.03,0.02,0.01,20000.0,0.025,1600000.0,0.75,0.09000000000000001,1196589.86,0.002286804777393625,0.006653604245271616,0.89,1082361.0000000002
0.8,0.03,0.02,0.01,20000.0,0.03,1600000.0,0.75,0.09000000000000001,931056.29,-0.011462080609067948,0.0038032952565691946,0.95,1018444.0000000001
0.8,0.03,0.02,0.015,30000.0,0.01,1600000.0,0.625,0.09000000000000001,2049372.99,0.04383106912132728,0.014491534921381222,0.54,1267387.1875000002
0.8,0.03,0.02,0.015,30000.0,0.015,1600000.0,0.625,0.09000000000000001,1344304.88,0.01817819878103122,0.009224212033869694,0.75,1185885.7500000002
0.8,0.03,0.02,0.015,30000.0,0.02,1600000.0,0.625,0.09000000000000001,954671.76,-0.0012956840162299255,0.004933873133666111,0.91,1087108.7500000002
0.8,0.03,0.02,0.015,30000.0,0.025,1600000.0,0.625,0.09000000000000001,699137.5,-0.017736220686055182,-0.001536509646714479,0.99,789998.1250000001
0.8,0.03,0.02,0.015,30000.0,0.03,1600000.0,0.625,0.09000000000000001,523870.91,-0.031808614542594094,-0.007434756708270429,1.0,606954.6875
0.8,0.03,0.02,0.02,40000.0,0.01,1600000.0,0.5,0.09000000000000001,1112882.85,0.018368815897293445,0.006619614094234505,0.77,1059325.75
0.8,0.03,0.02,0.02,40000.0,0.015,1600000.0,0.5,0.09000000000000001,770868.51,-0.0015310640538666043,0.0007690544147640477,0.96,890258.25
0.8,0.03,0.02,0.02,40000.0,0.02,1600000.0,0.5,0.09000000000000001,550612.82,-0.018505621340018763,-0.005191459436124202,0.98,744553.25
0.8,0.03,0.02,0.02,40000.0,0.025,1600000.0,0.5,0.09000000000000001,369266.85,-0.03791705316561644,-0.016428236772489724,1.0,467239.5
0.8,0.03,0.02,0.02,40000.0,0.03,1600000.0,0.5,0.09000000000000001,206802.14,-0.06540543293590373,-0.03433318485516945,1.0,262594.5
0.8,0.03,0.02,0.025,50000.0,0.01,1600000.0,0.375,0.09000000000000001,607167.96,0.0013887896650837117,-0.0037449200331979293,0.94,779727.8125
0.8,0.03,0.02,0.025,50000.0,0.015,1600000.0,0.375,0.09000000000000001,409230.7,-0.018950664817843577,-0.014888976622598249,1.0,559300.0
0.8,0.03,0.02,0.025,50000.0,0.02,1600000.0,0.375,0.09000000000000001,229380.38,-0.04693998174785341,-0.036464630724276303,1.0,294958.125
0.8,0.03,0.02,0.025,50000.0,0.025,1600000.0,0.375,0.09000000000000001,68188.25,-0.10303000657596695,-0.1403453828300405,1.0,90111.875
0.8,0.03,0.02,0.025,50000.0,0.03,1600000.0,0.375,0.09000000000000001,-763313.79,nan,nan,1.0,49918.75000000001
0.8,0.03,0.025,0.01,20000.0,0.01,1600000.0,0.75,0.095,2625460.01,0.04852978184196144,0.01697971024455658,0.45,1451052.75
0.8,0.03,0.025,0.01,20000.0,0.015,1600000.0,0.75,0.095,2207985.55,0.03891449530787083,0.0155653847554722,0.57,1445376.625
0.8,0.03,0.025,0.01,20000.0,0.02,1600000.0,0.75,0.095,1523528.48,0.015609851425220977,0.009565086835226388,0.8,1161861.75
0.8,0.03,0.025,0.01,20000.0,0.025,1600000.0,0.75,0.095,1214271.94,0.0026118998251176695,0.00747082400603527,0.89,1170180.375
0.8,0.03,0.025,0.01,20000.0,0.03,1600000.0,0.75,0.095,885179.88,-0.014912622476032866,0.0027952430107269777,0.98,981214.5
0.8,0.03,0.025,0.015,30000.0,0.01,1600000.0,0.625,0.095,1694172.44,0.03137664623870706,0.011124652183599482,0.74,1115568.125
0.8,0.03,0.025,0.015,30000.0,0.015,1600000.0,0.625,0.095,1307602.69,0.016400897869728093,0.007878598958239502,0.87,1070298.25
0.8,0.03,0.025,0.015,30000.0,0.02,1600000.0,0.625,0.095,950829.71,-0.0020854565416877913,0.004635843858987521,0.89,1065327.375
0.8,0.03,0.025,0.015,30000.0,0.025,1600000.0,0.625,0.095,684847.89,-0.018749917872428634,-0.002169203175085732,1.0,757924.5625
0.8,0.03,0.025,0.015,30000.0,0.03,1600000.0,0.625,0.095,509282.65,-0.033174839136755785,-0.007462434061005219,1.0,618679.6875
0.8,0.03,0.025,0.02,40000.0,0.01,1600000.0,0.5,0.095,978156.72,0.010940469772482642,0.0038179933885766904,0.89,936619.25
0.8,0.03,0.025,0.02,40000.0,0.015,1600000.0,0.5,0.095,772846.09,-0.001347975546683311,0.00011669065801922507,0.96,839711.25
0.8,0.03,0.025,0.02,40000.0,0.02,1600000.0,0.5,0.095,543481.98,-0.01914511785578432,-0.008084038032661112,1.0,594611.5
0.8,0.03,0.025,0.02,40000.0,0.025,1600000.0,0.5,0.095,357773.28,-0.03943690760561025,-0.0175305376141367,1.0,438765.25
0.8,0.03,0.025,0.02,40000.0,0.03,1600000.0,0.5,0.095,199430.17,-0.06710010622788509,-0.037811891121455776,1.0,218802.5
0.8,0.03,0.025,0.025,50000.0,0.01,1600000.0,0.375,0.095,586295.53,-0.0011546166845364247,-0.006161536083735819,0.99,686982.1875
0.8,0.03,0.025,0.025,50000.0,0.015,1600000.0,0.375,0.095,394529.32,-0.02074363813685598,-0.018630408607685056,1.0,418630.625
0.8,0.03,0.025,0.025,50000.0,0.02,1600000.0,0.375,0.095,228426.05,-0.04713863345564828,-0.03815251425267363,1.0,249932.8125
0.8,0.03,0.025,0.025,50000.0,0.025,1600000.0,0.375,0.095,63517.35,-0.1062067798332017,-0.1505272176968112,1.0,86200.625
0.8,0.03,0.025,0.025,50000.0,0.03,1600000.0,0.375,0.095,-829913.88,nan,nan,1.0,47890.93750000001
0.8,0.04,0.01,0.01,20000.0,0.01,1600000.0,0.75,0.09,2606076.05,0.048196223538628624,0.017849829443941312,0.4,1650903.0
0.8,0.04,0.01,0.01,20000.0,0.015,1600000.0,0.75,0.09,1852419.76,0.026829259575554376,0.013223806589377052,0.63,1468403.0
0.8,0.04,0.01,0.01,20000.0,0.02,1600000.0,0.75,0.09,1732111.47,0.024145841687974512,0.01331270389833139,0.67,1484162.0
0.8,0.04,0.01,0.01,20000.0,0.025,1600000.0,0.75,0.09,1189583.77,0.0011605442233928454,0.008327867228049568,0.89,1319437.0
0.8,0.04,0.01,0.01,20000.0,0.03,1600000.0,0.75,0.09,923494.22,-0.012269554753111644,0.005607264698084924,0.96,1222105.0
0.8,0.04,0.01,0.015,30000.0,0.01,1600000.0,0.625,0.09,1893342.8,0.03873385507285709,0.015146060147570362,0.55,1536880.5
0.8,0.04,0.01,0.015,30000.0,0.015,1600000.0,0.625,0.09,1378378.07,0.019714507547709204,0.009991922609727588,0.79,1259804.0
0.8,0.04,0.01,0.015,30000.0,0.02,1600000.0,0.625,0.09,1006303.34,0.0022926117490476017,0.005727558456662063,0.92,1090321.5
0.8,0.04,0.01,0.015,30000.0,0.025,1600000.0,0.625,0.09,695839.72,-0.01796840462229521,0.0005887174397289918,1.0,957558.5
0.8,0.04,0.01,0.015,30000.0,0.03,1600000.0,0.625,0.09,506736.95,-0.033417053326975754,-0.006172066567530221,1.0,701618.5
0.8,0.04,0.01,0.02,40000.0,0.01,1600000.0,0.5,0.09,1135935.75,0.020567178116023488,0.008928426751980245,0.77,1245942.0
0.8,0.04,0.01,0.02,40000.0,0.015,1600000.0,0.5,0.09,779668.06,-0.0011598287433562948,0.0020254771954013595,0.92,978664.0
0.8,0.04,0.01,0.02,40000.0,0.02,1600000.0,0.5,0.09,528645.86,-0.02050157404727926,-0.0050785207690119405,0.99,768654.0
0.8,0.04,0.01,0.02,40000.0,0.025,1600000.0,0.5,0.09,375757.04,-0.03707855928252379,-0.014956905747538163,1.0,512680.0
0.8,0.04,0.01,0.02,40000.0,0.03,1600000.0,0.5,0.09,204128.08,-0.06601341553554818,-0.034027620175349105,1.0,278816.0
0.8,0.04,0.01,0.025,50000.0,0.01,1600000.0,0.375,0.09,663629.22,0.006687746965774011,-0.0018317127076477036,0.94,815730.0
0.8,0.04,0.01,0.025,50000.0,0.015,1600000.0,0.375,0.09,397042.02,-0.02043274053641253,-0.015187783770303165,1.0,548210.0
0.8,0.04,0.01,0.025,50000.0,0.02,1600000.0,0.375,0.09,223181.98,-0.048244503073226364,-0.03468140326654634,1.0,337142.5
0.8,0.04,0.01,0.025,50000.0,0.025,1600000.0,0.375,0.09,63491.5,-0.10622497094345851,-0.14659915010308244,1.0,92642.5
0.8,0.04,0.01,0.025,50000.0,0.03,1600000.0,0.375,0.09,-853596.57,nan,nan,1.0,53690.0
0.8,0.04,0.015,0.01,20000.0,0.01,1600000.0,0.75,0.095,2577772.64,0.04758591883821639,0.018454265932166036,0.44,1733047.0
0.8,0.04,0.015,0.01,20000.0,0.015,1600000.0,0.75,0.095,1942723.44,0.02997650681030173,0.013799332725902502,0.66,1448947.0
0.8,0.04,0.015,0.01,20000.0,0.02,1600000.0,0.75,0.095,1598850.66,0.018539502097491667,0.011656384037471268,0.74,1390308.0
0.8,0.04,0.015,0.01,20000.0,0.025,1600000.0,0.75,0.095,1275609.04,0.006371799153823243,0.009612987572872544,0.89,1350344.0
0.8,0.04,0.015,0.01,20000.0,0.03,1600000.0,0.75,0.095,886345.35,-0.014717817032877889,0.0030783924948496466,0.97,1008079.0
0.8,0.04,0.015,0.015,30000.0,0.01,1600000.0,0.625,0.095,1866412.29,0.03787891413832334,0.014151216007162404,0.67,1368090.0
0.8,0.04,0.015,0.015,30000.0,0.015,1600000.0,0.625,0.095,1175367.82,0.009202731970515243,0.00820914807985651,0.86,1256038.0
0.8,0.04,0.015,0.015,30000.0,0.02,1600000.0,0.625,0.095,945545.16,-0.002238153621851313,0.005488577652361881,0.92,1158494.5
0.8,0.04,0.015,0.015,30000.0,0.025,1600000.0,0.625,0.095,711388.82,-0.01688266990284082,0.0013103143766057812,0.99,999228.0
0.8,0.04,0.015,0.015,30000.0,0.03,1600000.0,0.625,0.095,509105.81,-0.033191627610451246,-0.006242577984317266,1.0,693735.0
0.8,0.04,0.015,0.02,40000.0,0.01,1600000.0,0.5,0.095,1106306.23,0.01917566454262487,0.00804363864947133,0.84,1179198.0
0.8,0.04,0.015,0.02,40000.0,0.015,1600000.0,0.5,0.095,774924.05,-0.0005064663130878166,0.0022592786722535063,0.94,987448.0
0.8,0.04,0.015,0.02,40000.0,0.02,1600000.0,0.5,0.095,543118.23,-0.019177952379614838,-0.004776953620946323,1.0,779980.0
0.8,0.04,0.015,0.02,40000.0,0.025,1600000.0,0.5,0.095,368102.37,-0.03806897689560562,-0.01622083756574677,1.0,483806.0
0.8,0.04,0.015,0.02,40000.0,0.03,1600000.0,0.5,0.095,201121.5,-0.06670610359457008,-0.0342077058935627,1.0,278660.0
0.8,0.04,0.015,0.025,50000.0,0.01,1600000.0,0.375,0.095,589596.14,-0.0008742107136567867,-0.004188269538373923,0.97,784650.0
0.8,0.04,0.015,0.025,50000.0,0.015,1600000.0,0.375,0.095,389406.97,-0.021383298118854754,-0.016905321067628654,1.0,504757.5
0.8,0.04,0.015,0.025,50000.0,0.02,1600000.0,0.375,0.095,228506.54,-0.0471218483785103,-0.036974534991593755,1.0,298297.5
0.8,0.04,0.015,0.025,50000.0,0.025,1600000.0,0.375,0.095,66628.83,-0.1040669720772085,-0.13912474760297477,1.0,96662.5
0.8,0.04,0.015,0.025,50000.0,0.03,1600000.0,0.375,0.095,-816790.1,nan,nan,1.0,48540.0
0.8,0.04,0.02,0.01,20000.0,0.01,1600000.0,0.75,0.1,2772510.79,0.0522956665469394,0.019022093072122104,0.46,1685859.0
0.8,0.04,0.02,0.01,20000.0,0.015,1600000.0,0.75,0.1,1844701.53,0.026692048751511432,0.013198451185925775,0.73,1434238.0
0.8,0.04,0.02,0.01,20000.0,0.02,1600000.0,0.75,0.1,1612075.15,0.019410612269503913,0.011297064203268148,0.76,1333838.0
0.8,0.04,0.02,0.01,20000.0,0.025,1600000.0,0.75,0.1,1147842.64,-0.0008750563226146424,0.007756241617135506,0.96,1285323.0
0.8,0.04,0.02,0.01,20000.0,0.03,1600000.0,0.75,0.1,849206.69,-0.016878708064423043,0.002892852401117141,0.99,1020328.0
0.8,0.04,0.02,0.015,30000.0,0.01,1600000.0,0.625,0.1,1755820.42,0.03395721841136834,0.013496749683723275,0.64,1384468.5
