loan_type,house_value,loan_duration,annuity_duration,loan_amount,reinvest_fraction,mean_reinvestment,std_reinvestment,p10_reinvestment,p25_reinvestment,p50_reinvestment,p75_reinvestment,p90_reinvestment,mean_deficit,total_holiday_quarters,pct_quarters_holiday,mean_funder_earned,mean_funder_profit_share,mean_net_position,mean_cagr,xirr,prob_insurance_payout,mean_insurance_payout_npv,simulation_time_sec
Interest Only,1000000,15,15,800000.0,0.71875,1274977.6371159756,575236.9351796233,794727.6726935039,924417.5843759587,1089339.8182175066,1447690.232133775,1989164.5006510199,198409.744419375,3801746.0,0.06336243333333333,0.0,203833.42038552783,203833.42038552783,0.06500011900764058,,0.235052,38577.03356474509,8.242799758911133
Principal+Interest,1000000,15,15,800000.0,0.71875,-401831.1662137914,773982.8416269695,-1475429.6303002576,-838401.8375238753,-342401.42048029474,145655.08846626687,531065.4898471006,618850.923384375,57050675.0,0.9508445833333333,0.0,1204.204132931996,1204.204132931996,nan,,0.982419,1012692.7112186484,8.088939905166626
Interest Only,1000000,15,20,800000.0,0.625,1063987.7656171657,476574.3688447639,670159.7312726073,778004.186624846,909368.6803054551,1198261.0451106727,1650626.8698543713,179663.4019296875,3876493.0,0.06460821666666666,0.0,131004.12553179094,131004.12553179094,0.05980589350223209,,0.263734,38631.66697238547,7.996845006942749
Principal+Interest,1000000,15,20,800000.0,0.625,-1019362.5732455251,874752.715496288,-2215500.4090231704,-1644715.9550227486,-928794.2000389823,-389489.9468004208,88172.40586620965,547717.628193125,59060354.0,0.9843392333333333,0.0,100.16503311257438,100.16503311257438,nan,,0.996276,1308120.4542224163,8.059530019760132
Interest Only,1000000,15,25,800000.0,0.53125,854261.5508269119,377872.8678585243,546102.8002758424,631897.4465239753,732257.9961963005,950158.5192826336,1312619.679899465,161849.9203490625,3993840.0,0.066564,0.0,70752.80885889029,70752.80885889029,0.05321564805995371,,0.306258,39656.43250587324,8.11355710029602
Principal+Interest,1000000,15,25,800000.0,0.53125,-1861059.701985649,912462.7145428541,-2975507.553839664,-2492996.2403972335,-1907734.3231318733,-1226955.387957764,-632238.005720174,469099.31135374994,59877253.0,0.9979542166666666,0.0,1.1860858065022961,1.1860858065022961,nan,,0.999792,1742896.0865517287,8.596627235412598
Interest Only,1000000,15,30,800000.0,0.4375,646867.9491341738,279143.113125878,423381.0636735177,487133.28986092133,559986.10375692,705319.0345353353,975762.099782571,145779.3206578125,4200594.0,0.0700099,0.0,28146.914628125458,28146.914628125458,0.04475955751052818,,0.376022,42539.08647625967,8.127932071685791
Principal+Interest,1000000,15,30,800000.0,0.4375,-2996245.317712464,979458.1781373868,-4252245.0130162025,-3523592.2093005823,-2916741.676761389,-2385149.916131897,-1860942.7157625384,387351.1950009375,59997791.0,0.9999631833333333,0.0,0.0,0.0,nan,,1.0,2361823.301439424,8.138475894927979
Interest Only,1000000,20,20,800000.0,0.625,1272803.2563502397,844909.7127789241,658912.3491277276,772526.5328549752,954539.3147564905,1473353.8915300998,2286934.1483622747,153620.402611875,2111877.0,0.0263984625,0.0,243333.58273637274,243333.58273637274,0.057032692944507746,,0.241781,35013.44125606623,11.421526908874512
Principal+Interest,1000000,20,20,800000.0,0.625,-1360851.4092149504,1615835.5595258842,-3623125.3370655654,-2278775.336158716,-1096003.7794215865,-60611.652679097446,449117.6860401914,708444.877960625,74270456.0,0.9283807,0.0,1511.5900619811641,1511.5900619811641,nan,,0.982046,1398785.2311365088,10.982384204864502
Interest Only,1000000,20,25,800000.0,0.53125,986969.0693933885,655719.7531570456,528913.9524722418,615313.2150691083,736767.6571911019,1113418.9394479683,1757482.7049313744,148605.3829346875,2399142.0,0.029989275,0.0,141420.40670921432,141420.40670921432,0.05003434608179558,,0.301511,39166.20829527117,10.963200092315674
Principal+Interest,1000000,20,25,800000.0,0.53125,-2978401.9149725805,2020785.8961969896,-5777649.602263052,-4416797.700107766,-2736046.7142329975,-1482495.1678895778,-382018.9341660019,620839.9392824998,78624008.0,0.9828001,0.0,77.47628517544867,77.47628517544867,nan,,0.99777,2185613.9576500286,10.94490098953247
Interest Only,1000000,20,30,800000.0,0.4375,709496.3204520534,466008.465093528,403114.9820000583,462826.16918509494,540420.5621575776,759348.6482928972,1231120.2849600369,148820.0401190625,2914501.0,0.0364312625,0.0,63176.39398324544,63176.39398324544,0.040390496822154454,,0.402961,47102.94081594162,11.09223222732544
Principal+Interest,1000000,20,30,800000.0,0.4375,-5474633.399463048,2151177.9743312793,-8045175.8514937945,-6907302.671945399,-5584024.884518344,-4054831.996651784,-2533127.749030235,516267.8095978125,79919297.0,0.9989912125,0.0,0.026333667851256907,0.026333667851256907,nan,,0.999973,3443324.547356633,11.067547082901001
Interest Only,1000000,25,25,800000.0,0.53125,1195369.6447588408,1103662.604364258,515979.3746290306,602821.4656181545,742983.219132056,1353624.4117926469,2419819.2634841874,154408.0164703125,2152259.0,0.02152259,0.0,248611.51229688004,248611.51229688004,0.05013928111414634,,0.315848,40902.679602695294,13.615907192230225
Principal+Interest,1000000,25,25,800000.0,0.53125,-4863675.727859696,4260224.133042268,-10991637.141204352,-7234941.83984038,-4288284.623233588,-1384731.1729403338,97311.98508719953,760854.0601659374,94678347.0,0.94678347,0.0,842.340930405804,842.340930405804,nan,,0.991707,2821708.323252798,13.966032981872559
Interest Only,1000000,25,30,800000.0,0.4375,809531.5655707504,760274.6118872405,388860.0108892559,445117.68586814817,525191.7404867847,825825.8756439546,1589269.5658863857,173398.28106875,2949831.0,0.02949831,0.0,117072.544115545,117072.544115545,0.039711977565907164,,0.452217,54589.49326082204,13.68028211593628
Principal+Interest,1000000,25,30,800000.0,0.4375,-10396710.578110715,5299431.341444963,-17348040.036036726,-14249911.004786538,-10367361.098362768,-6330753.945933378,-3456166.4790484365,643866.8060865625,99410146.0,0.99410146,0.0,11.357573151109882,11.357573151109882,nan,,0.999739,5309846.096726293,13.69701623916626
Interest Only,1000000,30,30,800000.0,0.4375,973002.9036419974,1247500.4625181882,379541.16122503835,432222.3968791588,513181.368830854,911802.0795084974,2134125.24308957,214832.0715471875,3302538.0,0.02752115,0.0,202542.23486370305,202542.23486370305,0.04121170620870718,,0.508617,63928.268314704364,16.148095846176147
